tripID,source,Choice,Options,turnsPerkm,turnsLeftPerkm,turnsRightPerkm,perc_Detour,signalsPerkm,percCycleWay,percBikeLane,percSharrow,percFootway,percPrimary,percSecondary,percResidential,FlickrPerkm,PSOverlap,percImpervious,percRoadRR,percBareGround,percBldg,percGrass,percTree,percWetland,percInlandWater,percCropland,percOcean,percBeach,percAADTgt5k,percAADTgt10k,percSlowdownLT2,percSlowdownLT4,Gender,age,Weight,IntPerKM
1328458628,EndomondoTrip,1,4,1.01764667,0.469683081,0.547963619,5.323887825,0.704524636,0,0,0,9.555675507,13,32.12464142,4.587403774,2.504976511,-0.571386576,23.01762772,23.0460968,1.517886519,11.01406193,25.95516968,14.64453888,0.095415369,0.649450183,0,0,0,18.83295059,13.9975071,48.35196304,78.96398926,0,0,1,10.64614975
1328458628,GoogleTrip,0,4,0.796624184,0.318649679,0.477974504,3.496831656,0.796624184,0,0,0,0,13,22.75957298,7.817577839,5.735693932,-0.921756566,24.53355026,22.96211433,1.798017383,12.37672424,22.31896591,14.27753162,0.117109805,0.682291925,1,0,0,27.05916786,20.66876221,56.05491638,82.18785095,0,0,1,13.22396151
1328458628,MapQuestTrip,0,4,0.873710454,0.317712903,0.55599755,3.801994085,0.873710454,0,0,0,0,14,22.39151764,7.691156387,5.559975624,-0.861428618,24.87042618,23.60024452,1.399675608,13.24232769,21.70258904,14.32683849,0.116798326,0.680477202,0,0,0,21.30596924,21.22888374,57.90285492,83.95896149,0,0,1,14.5353648
1328458628,ShortestPath,0,4,1.648961544,0.742032707,0.906928897,0,1.319169283,0,0,0,0,25,41.29359818,15.87338161,2.803234816,-0.381035805,23.55923271,24.04670525,0.938258052,10.84135914,25.16574097,14.64660835,0.079317339,0.660316885,0,0,0,19.49790955,13.06576729,55.83150101,75.40129852,0,0,1,11.46028303
1330480740,EndomondoTrip,1,4,1.668537974,0.625701725,1.042836189,30.97655296,0.417134494,78,0,0,2.398495197,0,2.698980331,11.97260761,0.729985356,-0.697575867,23.06405258,11.8657999,0.499816686,8.450947762,23.49897003,15.46355247,0.444609284,14.50564098,2,0,0,2.333486557,2.133898973,23.74608421,29.54377747,0,0,1,5.214180995
1330480740,GoogleTrip,0,4,1.050225973,0.315067768,0.735158145,30.05496025,0.420090377,83,0,0,0,0,5.21261692,6.133712769,0.735158145,-0.694104731,23.30988884,11.96551323,0.499774545,8.352892876,23.4809761,15.51576614,0.444571793,14.32743263,2,0,0,2.713923454,2.512921572,17.90374565,24.77541351,0,0,1,5.146107038
1330480740,MapQuestTrip,0,4,1.481912255,0.673596442,0.808315754,1.386437535,1.75135076,0,0,0,0,0,73.5647049,8.710236549,2.020789385,-0.583125949,24.89466095,21.99072647,0.855182886,9.255714417,24.29706383,14.94265366,0.195222467,1.569371819,2,0,0,61.1669693,61.00395584,32.9157486,79.10599518,0,0,1,12.93305205
1330480740,ShortestPath,0,4,2.185393572,0.956109643,1.22928381,0,1.775632143,0,0,0,3.123558044,0,65.52963257,12.56714344,2.185393572,-0.611121774,24.99463654,21.45218468,1.562749267,9.359992981,23.94620323,15.03231621,0.184273496,1.503891706,2,0,0,65.8860321,65.69268799,28.21014404,73.92246246,0,0,1,11.74648983
1330563176,EndomondoTrip,1,4,2.348089218,1.25231421,1.095775008,8.6361866,1.25231421,32,0,0,41.62224579,5,16.4829464,4.324054718,212.8934174,-0.659038365,21.78746986,6.191751957,2.184029579,10.87612724,7.70856142,9.749839783,0,0.223874032,0,2,39,22.07864761,22.07864761,80.20285034,86.15964508,1,31,3.460207612,16.593164
1330563176,GoogleTrip,0,4,1.061766028,0.303361714,0.758404315,12.11586189,1.213446856,46,0,0,30.63085747,4,15.90262318,3.201441288,215.9935455,-0.47812593,18.34423256,5.075352669,2.747914314,10.07266045,6.400909901,6.367029667,0,0.255915403,0,3,48,19.88975143,19.88975143,77.9516983,84.02694702,1,31,3.460207612,15.31976725
1330563176,MapQuestTrip,0,4,1.091812015,0.623892546,0.467919409,9.030509949,2.495570183,39,0,0,14.64818478,25,16.34292221,4.467243195,196.0582428,-0.795956671,22.72314453,10.22703266,2.71879077,14.10524368,7.224606514,6.526715279,0,0.094544999,0,1,35,42.04745865,38.91337967,62.56296539,75.55968475,1,31,3.460207612,15.2853676
1330563176,ShortestPath,0,4,1.530524731,1.02034986,0.51017493,0,3.91134119,0,0,0,0,79,7.466392994,6.785246849,112.068428,-0.193781763,37.76507187,18.53643608,0.282157123,27.08640671,8.853102684,6.027471542,0,0.102848634,0,1,0,87.60697937,87.23002625,32.04598236,61.47263336,1,31,3.460207612,17.00583079
1332615858,EndomondoTrip,1,4,1.79561913,0.897809565,0.897809565,1.142392039,2.244524002,0,0,0,73.46406555,25,0,0.806082606,708.8206787,-0.507115126,29.30678558,21.92217827,0.414612383,14.41949749,8.404913902,9.372943878,0,0.804888844,0,9,6,40.93666077,40.93666077,34.85052109,56.69276428,0,0,1,14.14050106
1332615858,GoogleTrip,0,4,1.478534818,0.985689878,0.492844939,38.187397,2.957069635,19,0,0,21.39496803,10,24.2798481,0,492.0235291,-0.174542755,28.02042961,26.49419212,0.598137259,17.77782249,9.110090256,6.085224628,0,1.19890368,0,6,5,58.40575409,40.05155945,60.22170639,75.99446869,0,0,1,16.42816419
1332615858,MapQuestTrip,0,4,1.209941626,1.008284688,0.201656938,12.57560825,2.62154007,0,0,0,26.13302803,73,0.28767854,0,674.1391602,-0.656471908,26.59721375,23.62121582,0.317493826,18.45118141,7.758704662,8.854099274,0,0.946797431,0,8,6,16.72426796,16.63580132,38.3106041,53.88199234,0,0,1,18.75409517
1332615858,ShortestPath,0,4,2.270165205,1.362099171,0.908066094,0,2.043148756,0,0,0,21.44788742,58,19.61857605,0,652.4454956,-0.556043267,27.96606255,21.6563015,0.410056889,15.25795269,8.254107475,9.369206429,0,1.11783886,0,7,9,25.71320343,25.71320343,45.94367981,55.19075012,0,0,1,16.1181732
1333350010,EndomondoTrip,1,4,1.156942725,0.578471363,0.578471363,3.829656363,0.07230892,47,6,0,1.971308112,0,17.09963989,8.62439537,25.38043213,-0.498485982,12.00786018,17.28331757,5.34914732,2.445083857,39.94736481,17.32963753,0.757246137,2.234542847,2,1,0,158.1441193,38.40040207,774.4525757,804.7429199,0,71,1,7.484088688
1333350010,GoogleTrip,0,4,0.798300624,0.217718363,0.580582261,3.452146769,0.072572783,48,6,0,15.28964329,0,24.74936104,3.725347996,27.72280312,-0.508029997,15.37975216,18.58768463,3.305961132,2.300818205,36.91538239,12.94538879,0.61800307,7.269705296,2,1,0,13.82855892,0.158953279,86.07237244,87.6439209,0,71,1,4.281794334
1333350010,MapQuestTrip,0,4,0.823830009,0.449361831,0.374468178,0.246306986,0.149787277,0,0,0,0.809796989,0,0,3.997335196,7.414470196,-0.633511245,14.99151802,12.78703499,2.855842113,6.423257828,20.38376617,18.90260506,2.775799036,4.951643944,12,4,0,1.410331249,1.301679611,96.20191193,98.7724762,0,71,1,3.969362715
1333350010,ShortestPath,0,4,0.600624859,0.30031243,0.30031243,0,0.150156215,0,0,0,0.538042307,0,0,3.46126008,7.057341576,-0.725877643,15.52970505,13.20996857,2.971236706,6.620550156,21.08340454,19.51008415,2.870246649,5.120125294,12,1,0,1.413805008,1.304885745,100.9556274,103.5325241,0,71,1,4.054217637
1335918328,EndomondoTrip,1,4,0.81033808,0.463050336,0.347287744,16.44956779,0.540225387,0,0,0,0,0,23.80664444,18.39029312,25.04330635,-0.483070016,15.47344494,9.883090973,0.60895133,8.958734512,21.33170509,38.52434921,1.180921793,2.320589542,1,0,0,45.09259415,18.66599846,63.49209213,86.40229797,0,56,1,9.299594439
1335918328,GoogleTrip,0,4,0.602834344,0.344476789,0.258357584,4.355387211,0.947311163,5,0,0,0.104907408,0,63.0572319,0.122964866,26.43859291,-0.722944498,14.32575321,11.11080742,0.439518452,7.023377419,19.46293259,40.36672211,1.339666724,3.045871973,2,1,0,74.74653625,59.35372162,27.56061554,64.97668457,0,56,1,8.568860019
1335918328,MapQuestTrip,0,4,0.636326075,0.339373916,0.296952188,5.924487114,0.551482618,0,0,0,0,0,45.47996902,13.179492,14.38097,-0.768915892,14.90299892,9.393331528,0.468022972,8.037754059,20.68545341,42.01727676,1.317256689,1.836858511,1,0,0,61.38171387,44.52473831,56.70025253,74.57246399,0,56,1,8.144974067
1335918328,ShortestPath,0,4,0.539220154,0.314545065,0.224675059,0,0.988570213,14,0,0,0.171031669,0,63.69046783,0.650068223,14.7386837,-0.548284471,16.34949875,13.51696968,0.428922027,7.473259449,20.4211998,38.16144562,1.38730669,1.237069249,0,1,0,76.00261688,58.94079971,31.16268349,57.85412216,0,56,1,8.312976924
1335958052,EndomondoTrip,1,4,0.486290932,0.218830913,0.267460018,32.85770035,0.437661827,0,0,0,4.360376835,6,12.26837158,1.898427486,11.35489273,-0.049662434,14.72625256,12.81397629,1.701854944,6.484394073,24.47941589,27.79023743,2.342669249,3.657879114,6,0,0,43.45067215,9.677807808,68.54866791,83.71594238,0,60,1,6.321782065
1335958052,GoogleTrip,0,4,0.222203359,0.126973346,0.095230013,1.765440106,0.857070088,83,0,0,0.196551278,7,0,0.936168551,14.85588169,-0.093954869,27.99090576,19.42394066,1.208264232,7.755400181,26.2451973,14.23063946,0.070244968,0.270182729,3,0,0,11.75959492,5.485114574,25.16613579,32.29881668,0,60,1,5.269394008
1335958052,MapQuestTrip,0,4,0.255283177,0.127641588,0.127641588,1.232664585,1.180684805,8,0,0,0,7,0,2.033886909,14.61496258,-0.672246754,27.89131927,19.91923523,1.198070884,7.729534626,26.11309624,14.26597404,0.060605288,0.278018773,3,0,0,13.5153904,5.473644257,84.08435059,88.53203583,0,60,1,4.914201419
1335958052,ShortestPath,0,4,0.58146745,0.258429974,0.323037475,0,1.098327398,0,0,0,0.625276208,2,0,5.278885841,13.47066212,-0.548131585,27.12179375,19.5337429,1.270903707,7.479943275,27.25278854,14.3998251,0.090261579,0.28358689,3,0,0,15.30434418,2.589632511,88.00920105,92.45082855,0,60,1,5.330118259
1344260736,EndomondoTrip,1,4,1.970826149,0.806247056,1.164579034,16.76916885,0.716664076,3,0,0,26.63798904,0,28.84845161,28.01741982,88.23925781,-0.169020295,16.06401825,7.874264717,0.432987541,12.8566761,13.69677925,47.9164505,0,0.87998879,0,0,0,48.27945328,32.57850266,56.04728699,72.980896,2,66,1,13.43745089
1344260736,GoogleTrip,0,4,0.63741225,0.18211779,0.45529446,14.87656784,1.00164783,0,0,0,0,0,83.3093338,16.69066429,109.3617325,-0.433117568,16.02091599,9.043671608,0.21432054,14.11459064,12.09146309,45.43777466,0,2.883320808,0,0,0,80.72052765,57.1789093,29.47217751,67.83001709,2,66,1,14.75154069
1344260736,MapQuestTrip,0,4,0.966064572,0.28981936,0.676245213,8.279854774,0.676245213,0,0,0,0,0,62.25016785,6.392827988,101.2435684,-0.327580959,13.8293972,7.127016544,0.205182791,11.89134598,13.54553509,51.27872849,0,1.917224884,0,0,0,78.31332397,57.95868301,37.46292496,69.51623535,2,66,1,11.68938132
1344260736,ShortestPath,0,4,0.836842656,0.104605332,0.732237339,0,1.464474678,22,0,0,0.420988202,2,49.78648376,0,87.86847687,-0.018448418,25.81161118,24.19859314,0.249053553,13.28230095,13.49761963,22.3494339,0,0.611388981,0,0,0,57.95365906,49.61561203,15.00858402,55.78056717,2,66,1,11.82040246
1344462424,EndomondoTrip,1,4,2.85793376,1.558872938,1.299060822,18.55840302,0.433020264,17,0,0,30.17956924,0,3.596934795,33.32443619,69.97607422,-0.053776234,14.77888966,6.577970028,0.421062946,12.02236366,13.46455669,50.58885574,0,1.874465823,0,0,0,27.9783783,20.52479744,50.46401596,63.92633057,2,66,1,9.266633458
1344462424,GoogleTrip,0,4,0.739655256,0.369827628,0.369827628,11.05322647,1.017025948,0,0,0,0,0,79.60636902,4.273663998,110.3935471,-0.409730166,16.22620773,8.551535606,0.244740292,14.10795116,12.68853092,46.30272675,0,1.773630023,0,0,0,79.10929108,55.20624924,34.66453552,66.90617371,2,66,1,14.0534502
1344462424,MapQuestTrip,0,4,0.945572555,0.472786278,0.472786278,8.586461067,0.851015329,0,0,0,0,0,53.88339615,16.19429779,105.7150116,-0.268410176,14.13639927,7.198755741,0.229703233,12.24314499,13.88966656,50.39015579,0,1.804702997,0,0,0,78.50843811,58.51156616,37.36252594,68.8891983,2,66,1,11.72510005
1344462424,ShortestPath,0,4,1.334792972,0.718734682,0.61605829,0,1.437469363,26,0,0,2.829218388,2,42.77815247,0.445916831,89.53380585,-0.038617726,25.54261589,24.60567856,0.262129098,13.1790638,13.33535671,22.4729557,0,0.602199614,0,0,0,56.61484909,48.43055725,19.31334496,54.99848175,2,66,1,11.4997546
1348661262,EndomondoTrip,1,4,2.604640007,1.385446906,1.21919322,10.61441612,1.274611115,3,0,0,60.9155426,5,16.09631348,0.345848233,705.8574829,-0.39684087,22.64515305,20.94109344,2.497366667,7.199636459,12.68973064,13.91236591,0.213635668,0.907551706,0,12,7,37.4585228,30.50953484,64.56175995,69.59201813,0,0,1,12.24735029
1348661262,GoogleTrip,0,4,0.762064397,0.527583063,0.234481364,4.571483135,1.758610129,0,0,0,35.80869675,0,57.92951584,1.555777073,455.362793,-0.601174057,21.47986984,24.30138588,1.579109907,8.524655342,11.59834003,15.89096165,0.223910794,0.752436101,0,10,6,41.97951889,21.50546837,61.39342499,77.15866852,0,0,1,11.43096622
1348661262,MapQuestTrip,0,4,0.531535506,0.472475976,0.059059497,3.79390502,2.126142025,0,0,0,17.9777298,29,50.75054169,0.391098887,510.2149963,-0.733364344,22.75115967,25.06269836,0.891924858,8.582824707,11.8011713,15.56428432,0.29787752,0.596242964,0,9,5,39.38447952,39.13639069,66.17874908,83.61297607,0,0,1,12.46155397
1348661262,ShortestPath,0,4,0.613001585,0.367800951,0.245200634,0,1.961605072,0,0,0,11.40045166,20,61.07976913,0.777952254,479.8576355,-0.574850202,22.57061768,24.26191711,0.971427858,8.993154526,12.09491539,15.96610928,0.305620551,0.655795157,0,8,6,59.99829102,52.73645782,70.65110779,86.31436157,0,0,1,10.66622761
1350035058,EndomondoTrip,1,4,0.74304688,0.217477143,0.525569737,87.18203735,2.827202797,0,0,0,3.339319944,18,42.88451004,3.23551631,637.1355591,-0.09735734,29.87799644,21.99600983,1.005851507,16.11797523,13.86766243,10.73361683,0.064424224,0.476490647,0,6,0,75.38896942,67.26859283,51.93513107,81.24358368,1,50,3.460207612,14.75219962
1350035058,GoogleTrip,0,4,0.79769969,0.365612358,0.432087332,2.063004017,2.127199173,14,0,0,0.349477738,80,0.024438648,1.69033277,27.65358925,-0.523097754,39.63359451,30.37653732,0.98875767,11.84413719,9.95164299,6.65342617,0.019753799,0.532151282,0,0,0,82.88839722,82.6585083,10.19657707,49.46470642,1,50,3.460207612,16.71845637
1350035058,MapQuestTrip,0,4,0.554921687,0.237823561,0.317098081,28.37609482,2.325386047,0,0,0,0.067234971,31,30.28809547,6.147788048,265.0411682,-0.134852171,30.76989937,21.43805313,1.080423713,15.29741001,16.63240623,13.36774158,0,1.265769243,0,0,0,82.1620636,69.11097717,49.6319809,77.71520996,1,50,3.460207612,15.24713317
1350035058,ShortestPath,0,4,0.474924505,0.203539073,0.271385431,0,2.035390615,7,0,0,1.206436872,78,0,0.996169746,25.8833847,-0.628283918,39.28256989,28.96588898,0.943346262,12.61301517,10.71858597,6.906380653,0.020088525,0.55012697,0,0,0,85.26989746,85.03527069,15.73403168,56.19427109,1,50,3.460207612,17.53828329
1365965990,EndomondoTrip,1,4,0,0,0,150.4420471,0,0,0,0,100,0,0,0,12.39134312,-0.696647823,12.62022305,2.941074133,0.441544145,10.65347099,25.48628998,20.55339241,6.22897625,21.07502747,0,0,0,0.663943052,0.437992007,100.5778809,100.5778809,0,37,1,2.009407046
1365965990,GoogleTrip,0,4,0,0,0,150.4929962,0,0,0,0,100,0,0,0,12.38882351,-0.696851254,12.61880398,2.94041872,0.441445768,10.65527534,25.48618126,20.55438423,6.227588177,21.07590294,0,0,0,0.663807988,0.437902927,100.5574188,100.5574188,0,37,1,2.008998353
1365965990,MapQuestTrip,0,4,4.569983006,1.054611444,3.515371323,19.29512596,1.406148553,0,0,0,10.09979057,0,0,20.50758934,1.757685661,-0.046963818,22.08965683,19.60976219,0.128680333,15.86264801,17.24316406,23.18903351,0.01678439,1.860269904,0,0,0,0.453495413,0,111.2184296,111.2184296,0,37,1,11.78290916
1365965990,ShortestPath,0,4,3.354933262,2.516200066,0.838733315,0,1.677466631,0,0,0,23.79623413,0,0,10.38572502,2.096833467,-0.067636251,23.05275917,18.2530632,0.180215925,14.54788971,17.40985107,23.78684998,0.047947358,2.721425772,0,0,0,0.427459925,0,85.23761749,85.23761749,0,37,1,6.594450991
1375039914,EndomondoTrip,1,4,2.64650631,1.470281363,1.176225066,1.993210435,0.294056267,0,0,0,3.742201805,0,33.7829361,9.354233742,4.99895668,-0.594887197,32.8693428,18.36751366,8.529600143,11.54824829,16.13083076,8.224017143,0.008133387,4.322314739,0,0,0,36.45669556,36.45669556,65.0916214,71.00550842,0,32,1,12.93847576
1375039914,GoogleTrip,0,4,0.892563701,0.595042467,0.297521234,0.805383384,0.595042467,0,0,0,0,0,44.91230011,9.884866714,5.057861328,-0.746982455,30.66129303,19.62846184,8.391167641,8.564085007,16.76247215,10.3633604,0.009346887,5.61981535,0,0,0,66.9680481,66.9680481,84.64785004,90.63142395,0,32,1,11.90084963
1375039914,MapQuestTrip,0,4,2.040173054,1.165813088,0.874359846,2.904119015,0.582906544,0,0,0,0,0,52.02943039,2.522724628,4.663252354,-0.741289079,33.21840286,19.33810043,10.6492157,7.03528595,15.18911457,7.798662186,0.009225092,6.761992455,0,0,0,53.10100937,53.10100937,55.23426056,65.67855835,0,32,1,12.53249092
1375039914,ShortestPath,0,4,3.599009037,2.099421978,1.499587178,0,0.599834859,0,0,0,0,0,55.58031845,0,5.398513794,-0.580707431,33.21647263,17.5661068,6.878602505,9.418266296,17.16441917,8.783647537,0.008318973,6.964169025,0,0,0,54.64312744,54.64312744,52.34884644,63.09646225,0,32,1,12.89644938
1377221990,EndomondoTrip,1,4,2.986636639,1.378447652,1.608188868,21.05873871,1.148706317,0,0,0,20.32412338,0,19.12586021,41.51879883,557.8118286,-0.166088402,38.39281464,18.46766281,3.65244031,23.10246468,8.652302742,6.221622944,0,0.01559304,0,1,0,27.04973412,6.916455746,66.58388519,76.62983704,0,0,1,15.62240661
1377221990,GoogleTrip,0,4,1.100643992,0.275160998,0.825483024,1.0760535,2.751610041,0,0,0,0,57,30.53785133,5.799964428,310.1064453,-1.000163555,29.69694328,26.73461342,1.705911636,27.40723038,8.681195259,5.774104595,0,0,0,0,0,93.75101471,61.0977478,25.03509712,64.76329803,0,0,1,18.16062655
1377221990,MapQuestTrip,0,4,1.099749446,0.274937361,0.824812055,1.158278942,2.749373436,0,0,0,0,57,30.53785133,5.799964428,310.1293335,-1.000976801,29.72127533,26.73052979,1.704822183,27.39081001,8.679980278,5.772582054,0,0,0,0,0,93.67481232,61.04808426,25.01474762,64.71065521,0,0,1,18.14586488
1377221990,ShortestPath,0,4,1.946853161,0.556243777,1.390609384,0,2.224975109,0,0,0,2.187584639,46,33.15179443,13.55013657,294.8092041,-0.833841443,29.71434784,26.79740715,1.775434017,25.2834549,9.952757835,6.47659874,0,0,0,0,0,82.71142578,47.98468399,35.11185837,66.91667175,0,0,1,19.46853216
1378235410,EndomondoTrip,1,4,1.142893076,0.666687608,0.476205438,92.88825226,0.761928737,0,0,0,30.94429398,0,18.982584,10.66007137,2.857232571,-0.006187445,18.66035652,13.49032974,0.240538493,15.71337128,21.29153633,22.60829163,2.104711771,5.890865326,0,0,0,41.99678421,8.058879852,91.60591888,101.2340698,1,39,3.460207612,8.000251434
1378235410,GoogleTrip,0,4,1.712443709,0.684977472,1.027466178,7.278779507,1.369954944,0,0,0,14.46789742,63,10.4324522,7.719119072,4.281109333,-0.340219975,24.90099716,24.48450089,0.138604403,8.574355125,17.59046745,17.71132088,1.333469868,5.266284466,0,0,0,11.31082535,11.31082535,37.52414322,80.79196167,1,39,3.460207612,10.10341769
1378235410,MapQuestTrip,0,4,0.888925791,0.711140633,0.177785158,3.331951857,1.066710949,0,0,0,0,0,3.723715782,8.239531517,0.533355474,-0.056257784,21.02285957,15.79345036,0.117935352,16.05333138,19.33292389,26.49378967,0.070619971,0.584027171,1,0,0,4.466963768,4.218913078,99.58187866,100.3118973,1,39,3.460207612,9.422613073
1378235410,ShortestPath,0,4,1.102253199,0.734835446,0.367417723,0,2.020797491,0,0,0,0.129095092,62,0,12.17242527,4.960139275,-0.398221105,25.32402802,28.18945503,0.311823815,10.90654755,14.24553967,18.48575974,0.34825182,2.188595057,0,0,0,1.319975019,1.06365943,32.83179855,76.99861145,1,39,3.460207612,10.8388232
1379206542,EndomondoTrip,1,4,3.436084032,1.472607493,1.963476658,14.02543736,0.818115234,2,0,0,3.191799164,0,2.492586613,50.01192474,4.254199505,0.023319857,35.31742477,18.89780426,0.50491327,25.81485176,10.36397457,6.764645576,0.07885129,2.257532358,0,0,0,4.157780647,3.994174957,90.83755493,91.6911087,0,0,1,19.79838933
1379206542,GoogleTrip,0,4,0.93278563,0.373114258,0.559671402,0.007917866,2.052128315,0,0,0,0,0,66.78043365,18.58163071,4.850485325,-1.016828179,29.38554001,24.5273819,0.598859966,17.43717575,11.51215839,7.272821426,0,9.26606369,0,0,0,85.10708618,69.83138275,31.52292824,57.18636322,0,0,1,13.61867051
1379206542,MapQuestTrip,0,4,0.74623847,0,0.74623847,0.00658614,2.052155733,0,0,0,0,0,67.25064087,17.47868347,4.850550175,-1.049561858,29.38097382,24.53035164,0.598842263,17.43518066,11.51477528,7.274085045,0,9.265789986,0,0,0,85.10822296,69.83230591,31.52334785,57.18712616,0,0,1,13.61885186
1379206542,ShortestPath,0,4,0.746287584,0.186571896,0.559715688,0,2.052290916,0,0,0,0,0,67.58405304,17.57121086,4.664297581,-0.999389708,29.42015648,24.55314255,0.60172385,17.43594742,11.51480675,7.160809517,0,9.31341362,0,0,0,85.28095245,70.00403595,31.52542496,57.19089127,0,0,1,13.80632072
1459685796,EndomondoTrip,1,4,5.00896883,2.75493288,2.25403595,0.285903841,1.001793861,0,0,0,0,3,4.49701643,80.42811584,89.91099548,-0.046064336,31.0943718,17.19095612,0.442495674,25.76129341,10.70537853,14.7914238,0,0.014079408,0,0,0,8.029653549,7.5297122,89.84892273,92.54045105,,0,1,13.52421637
1459685796,GoogleTrip,0,4,1.73419106,0.74322474,0.99096632,1.381648421,1.2387079,0,0,0,0,0,3.786867619,52.23018265,36.66575241,-0.826998293,26.9945507,16.2504406,0.414592087,22.75061798,18.37436867,15.20170975,0,0.013721723,0,0,0,50.28648758,24.52528954,91.41636658,91.41636658,,0,1,11.89159562
1459685796,MapQuestTrip,0,4,1.734179258,0.743219674,0.990959525,1.382339001,1.238699436,0,0,0,0,0,3.786867619,52.23018265,36.66550446,-0.827005088,26.99402046,16.25110245,0.414583951,22.75115204,18.37400818,15.20141125,0,0.013721455,0,0,0,50.28614426,24.5251236,91.41574097,91.41574097,,0,1,11.89151462
1459685796,ShortestPath,0,4,3.767467499,1.506986976,2.260480404,0,1.004657984,0,0,0,1.263608813,7,3.838057041,76.5700531,41.19097519,-0.284158468,30.92552185,16.01178169,0.32760936,25.08165169,12.14759445,15.49181461,0,0.014026089,0,0,0,21.88109779,16.46983337,80.93732452,86.02224731,,0,1,12.80938914
1668570900,EndomondoTrip,1,4,1.561163783,0.65048492,0.910678864,9.281430244,0.780581892,0,0,0,0,4,12.64167786,18.7006321,61.92616272,-0.39350602,23.14537239,12.51561165,0.361142337,15.16641712,18.91522026,29.76458168,0,0.131655633,0,0,0,21.19049072,20.67759895,76.98442078,85.02611542,,0,1,14.96115254
1668570900,GoogleTrip,0,4,1.371357679,0.623344421,0.748013258,14.03955746,0.498675525,0,0,0,0,0,16.47711754,29.21067238,33.66059875,-0.078961901,23.60578156,12.75409889,0.432435125,18.36829185,14.60575771,30.02413559,0,0.209499642,0,0,0,18.56459618,18.08637428,79.12792969,89.62974548,,0,1,14.58625899
1668570900,MapQuestTrip,0,4,1.32982409,0.531929612,0.797894478,6.910259724,0.797894478,0,0,0,0,0,1.483119369,13.43155098,54.25682449,-0.337836981,21.81327248,11.28182697,0.325396359,17.17730713,18.74464035,29.98173332,0.000532564,0.675290644,0,0,0,36.33743668,1.955548525,84.92683411,97.36328888,,0,1,13.1652585
1668570900,ShortestPath,0,4,2.274749517,1.279546499,0.995202899,0,0.710859179,0,0,0,0,7,3.820986748,35.3854599,72.36546326,-0.49845469,20.57274628,11.5713892,0.240301311,15.97748089,18.06463623,32.79346085,0.000568088,0.779417038,0,0,0,29.99492836,12.38479137,75.7177887,86.66653442,,0,1,13.64849656
1798323980,EndomondoTrip,1,4,2.237774372,1.017170191,1.220604181,4.010695934,0.610302091,0,0,0,3.466226816,0,0,49.00759506,3.729624033,-0.311018109,33.78456116,14.7108984,0.330971986,22.53561211,15.40044594,12.60071278,0,0.636799932,0,0,0,29.12572861,2.505741358,94.78664398,95.676651,,0,1,12.81634447
1798323980,GoogleTrip,0,4,1.061785698,0.530892849,0.530892849,6.282919407,1.128147364,0,0,0,0,22,23.74809647,50.79089355,36.10071564,-0.043566301,34.50628662,17.46173096,0.619116068,22.68861198,11.93326283,11.79934216,0,0.991648555,0,0,0,51.12628174,37.03781891,54.36379242,74.72020721,,0,1,16.78948662
1798323980,MapQuestTrip,0,4,1.064711452,0.598900199,0.465811253,5.990861893,0.931622505,0,0,0,0,5,0.241887599,31.92201424,6.987168789,-0.179185867,32.00102234,14.07214546,0.186573133,21.74536514,14.88587093,16.51092339,0,0.598100126,0,0,0,55.85607147,8.852762222,89.371521,97.09103394,,0,1,12.57690415
1798323980,ShortestPath,0,4,1.97486949,0.846372664,1.128496885,0,1.481152177,0,0,0,0.93578285,6,19.10252953,16.57336998,8.040539742,-0.253611505,35.29775238,18.26426697,0.413944334,17.42674446,16.10416412,11.64512444,0,0.848005056,0,0,0,56.03805542,31.16425514,73.36421204,85.14428711,,0,1,15.94001808
